"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"29/03/2021 15:00:00 - 29/03/2021 16:00:00","BZN|PL","Without Sequence","62.17","",""
"29/03/2021 16:00:00 - 29/03/2021 17:00:00","BZN|PL","Without Sequence","60.00","",""
"29/03/2021 17:00:00 - 29/03/2021 18:00:00","BZN|PL","Without Sequence","60.06","",""
"29/03/2021 18:00:00 - 29/03/2021 19:00:00","BZN|PL","Without Sequence","58.53","",""
"29/03/2021 19:00:00 - 29/03/2021 20:00:00","BZN|PL","Without Sequence","63.37","",""
"29/03/2021 20:00:00 - 29/03/2021 21:00:00","BZN|PL","Without Sequence","58.70","",""
"29/03/2021 21:00:00 - 29/03/2021 22:00:00","BZN|PL","Without Sequence","50.69","",""
"29/03/2021 22:00:00 - 29/03/2021 23:00:00","BZN|PL","Without Sequence","56.94","",""
"29/03/2021 23:00:00 - 30/03/2021 00:00:00","BZN|PL","Without Sequence","53.49","",""
"30/03/2021 00:00:00 - 30/03/2021 01:00:00","BZN|PL","Without Sequence","48.02","",""
"30/03/2021 01:00:00 - 30/03/2021 02:00:00","BZN|PL","Without Sequence","48.04","",""
"30/03/2021 02:00:00 - 30/03/2021 03:00:00","BZN|PL","Without Sequence","49.36","",""
"30/03/2021 03:00:00 - 30/03/2021 04:00:00","BZN|PL","Without Sequence","48.20","",""
"30/03/2021 04:00:00 - 30/03/2021 05:00:00","BZN|PL","Without Sequence","47.95","",""
"30/03/2021 05:00:00 - 30/03/2021 06:00:00","BZN|PL","Without Sequence","48.02","",""
"30/03/2021 06:00:00 - 30/03/2021 07:00:00","BZN|PL","Without Sequence","56.86","",""
"30/03/2021 07:00:00 - 30/03/2021 08:00:00","BZN|PL","Without Sequence","60.64","",""
"30/03/2021 08:00:00 - 30/03/2021 09:00:00","BZN|PL","Without Sequence","68.65","",""
"30/03/2021 09:00:00 - 30/03/2021 10:00:00","BZN|PL","Without Sequence","67.71","",""
"30/03/2021 10:00:00 - 30/03/2021 11:00:00","BZN|PL","Without Sequence","58.03","",""
"30/03/2021 11:00:00 - 30/03/2021 12:00:00","BZN|PL","Without Sequence","57.45","",""
"30/03/2021 12:00:00 - 30/03/2021 13:00:00","BZN|PL","Without Sequence","58.01","",""
"30/03/2021 13:00:00 - 30/03/2021 14:00:00","BZN|PL","Without Sequence","57.93","",""
"30/03/2021 14:00:00 - 30/03/2021 15:00:00","BZN|PL","Without Sequence","53.78","",""
"30/03/2021 15:00:00 - 30/03/2021 16:00:00","BZN|PL","Without Sequence","49.61","",""
"30/03/2021 16:00:00 - 30/03/2021 17:00:00","BZN|PL","Without Sequence","51.64","",""
"30/03/2021 17:00:00 - 30/03/2021 18:00:00","BZN|PL","Without Sequence","57.88","",""
"30/03/2021 18:00:00 - 30/03/2021 19:00:00","BZN|PL","Without Sequence","61.72","",""
"30/03/2021 19:00:00 - 30/03/2021 20:00:00","BZN|PL","Without Sequence","70.52","",""
"30/03/2021 20:00:00 - 30/03/2021 21:00:00","BZN|PL","Without Sequence","70.77","",""
"30/03/2021 21:00:00 - 30/03/2021 22:00:00","BZN|PL","Without Sequence","63.44","",""
"30/03/2021 22:00:00 - 30/03/2021 23:00:00","BZN|PL","Without Sequence","59.84","",""
"30/03/2021 23:00:00 - 31/03/2021 00:00:00","BZN|PL","Without Sequence","51.25","",""
"31/03/2021 00:00:00 - 31/03/2021 01:00:00","BZN|PL","Without Sequence","54.63","",""
"31/03/2021 01:00:00 - 31/03/2021 02:00:00","BZN|PL","Without Sequence","53.37","",""
"31/03/2021 02:00:00 - 31/03/2021 03:00:00","BZN|PL","Without Sequence","51.76","",""
"31/03/2021 03:00:00 - 31/03/2021 04:00:00","BZN|PL","Without Sequence","52.15","",""
"31/03/2021 04:00:00 - 31/03/2021 05:00:00","BZN|PL","Without Sequence","50.30","",""
"31/03/2021 05:00:00 - 31/03/2021 06:00:00","BZN|PL","Without Sequence","54.70","",""
"31/03/2021 06:00:00 - 31/03/2021 07:00:00","BZN|PL","Without Sequence","68.88","",""
"31/03/2021 07:00:00 - 31/03/2021 08:00:00","BZN|PL","Without Sequence","73.44","",""
"31/03/2021 08:00:00 - 31/03/2021 09:00:00","BZN|PL","Without Sequence","75.41","",""
"31/03/2021 09:00:00 - 31/03/2021 10:00:00","BZN|PL","Without Sequence","69.46","",""
"31/03/2021 10:00:00 - 31/03/2021 11:00:00","BZN|PL","Without Sequence","56.81","",""
"31/03/2021 11:00:00 - 31/03/2021 12:00:00","BZN|PL","Without Sequence","53.48","",""
"31/03/2021 12:00:00 - 31/03/2021 13:00:00","BZN|PL","Without Sequence","58.92","",""
"31/03/2021 13:00:00 - 31/03/2021 14:00:00","BZN|PL","Without Sequence","49.35","",""
"31/03/2021 14:00:00 - 31/03/2021 15:00:00","BZN|PL","Without Sequence","50.01","",""
"31/03/2021 15:00:00 - 31/03/2021 16:00:00","BZN|PL","Without Sequence","49.58","",""
"31/03/2021 16:00:00 - 31/03/2021 17:00:00","BZN|PL","Without Sequence","57.89","",""
"31/03/2021 17:00:00 - 31/03/2021 18:00:00","BZN|PL","Without Sequence","58.90","",""
"31/03/2021 18:00:00 - 31/03/2021 19:00:00","BZN|PL","Without Sequence","69.58","",""
"31/03/2021 19:00:00 - 31/03/2021 20:00:00","BZN|PL","Without Sequence","75.42","",""
"31/03/2021 20:00:00 - 31/03/2021 21:00:00","BZN|PL","Without Sequence","76.72","",""
"31/03/2021 21:00:00 - 31/03/2021 22:00:00","BZN|PL","Without Sequence","69.59","",""
"31/03/2021 22:00:00 - 31/03/2021 23:00:00","BZN|PL","Without Sequence","64.60","",""
"31/03/2021 23:00:00 - 01/04/2021 00:00:00","BZN|PL","Without Sequence","55.18","",""
"01/04/2021 00:00:00 - 01/04/2021 01:00:00","BZN|PL","Without Sequence","53.34","",""
"01/04/2021 01:00:00 - 01/04/2021 02:00:00","BZN|PL","Without Sequence","52.90","",""
"01/04/2021 02:00:00 - 01/04/2021 03:00:00","BZN|PL","Without Sequence","52.90","",""
"01/04/2021 03:00:00 - 01/04/2021 04:00:00","BZN|PL","Without Sequence","52.90","",""
"01/04/2021 04:00:00 - 01/04/2021 05:00:00","BZN|PL","Without Sequence","52.90","",""
"01/04/2021 05:00:00 - 01/04/2021 06:00:00","BZN|PL","Without Sequence","52.90","",""
"01/04/2021 06:00:00 - 01/04/2021 07:00:00","BZN|PL","Without Sequence","57.69","",""
"01/04/2021 07:00:00 - 01/04/2021 08:00:00","BZN|PL","Without Sequence","63.28","",""
"01/04/2021 08:00:00 - 01/04/2021 09:00:00","BZN|PL","Without Sequence","67.04","",""
"01/04/2021 09:00:00 - 01/04/2021 10:00:00","BZN|PL","Without Sequence","62.42","",""
"01/04/2021 10:00:00 - 01/04/2021 11:00:00","BZN|PL","Without Sequence","59.39","",""
"01/04/2021 11:00:00 - 01/04/2021 12:00:00","BZN|PL","Without Sequence","54.72","",""
"01/04/2021 12:00:00 - 01/04/2021 13:00:00","BZN|PL","Without Sequence","53.80","",""
"01/04/2021 13:00:00 - 01/04/2021 14:00:00","BZN|PL","Without Sequence","52.90","",""
"01/04/2021 14:00:00 - 01/04/2021 15:00:00","BZN|PL","Without Sequence","52.11","",""
"01/04/2021 15:00:00 - 01/04/2021 16:00:00","BZN|PL","Without Sequence","48.34","",""
"01/04/2021 16:00:00 - 01/04/2021 17:00:00","BZN|PL","Without Sequence","48.39","",""
"01/04/2021 17:00:00 - 01/04/2021 18:00:00","BZN|PL","Without Sequence","48.40","",""
"01/04/2021 18:00:00 - 01/04/2021 19:00:00","BZN|PL","Without Sequence","55.82","",""
"01/04/2021 19:00:00 - 01/04/2021 20:00:00","BZN|PL","Without Sequence","62.19","",""
"01/04/2021 20:00:00 - 01/04/2021 21:00:00","BZN|PL","Without Sequence","64.82","",""
"01/04/2021 21:00:00 - 01/04/2021 22:00:00","BZN|PL","Without Sequence","59.81","",""
"01/04/2021 22:00:00 - 01/04/2021 23:00:00","BZN|PL","Without Sequence","55.59","",""
"01/04/2021 23:00:00 - 02/04/2021 00:00:00","BZN|PL","Without Sequence","52.77","",""
"02/04/2021 00:00:00 - 02/04/2021 01:00:00","BZN|PL","Without Sequence","48.74","",""
"02/04/2021 01:00:00 - 02/04/2021 02:00:00","BZN|PL","Without Sequence","48.73","",""
"02/04/2021 02:00:00 - 02/04/2021 03:00:00","BZN|PL","Without Sequence","48.87","",""
"02/04/2021 03:00:00 - 02/04/2021 04:00:00","BZN|PL","Without Sequence","48.83","",""
"02/04/2021 04:00:00 - 02/04/2021 05:00:00","BZN|PL","Without Sequence","47.50","",""
"02/04/2021 05:00:00 - 02/04/2021 06:00:00","BZN|PL","Without Sequence","48.72","",""
"02/04/2021 06:00:00 - 02/04/2021 07:00:00","BZN|PL","Without Sequence","53.24","",""
"02/04/2021 07:00:00 - 02/04/2021 08:00:00","BZN|PL","Without Sequence","50.57","",""
"02/04/2021 08:00:00 - 02/04/2021 09:00:00","BZN|PL","Without Sequence","53.25","",""
"02/04/2021 09:00:00 - 02/04/2021 10:00:00","BZN|PL","Without Sequence","53.34","",""
"02/04/2021 10:00:00 - 02/04/2021 11:00:00","BZN|PL","Without Sequence","49.62","",""
"02/04/2021 11:00:00 - 02/04/2021 12:00:00","BZN|PL","Without Sequence","48.26","",""
"02/04/2021 12:00:00 - 02/04/2021 13:00:00","BZN|PL","Without Sequence","46.68","",""
"02/04/2021 13:00:00 - 02/04/2021 14:00:00","BZN|PL","Without Sequence","47.44","",""
"02/04/2021 14:00:00 - 02/04/2021 15:00:00","BZN|PL","Without Sequence","45.61","",""
"02/04/2021 15:00:00 - 02/04/2021 16:00:00","BZN|PL","Without Sequence","46.50","",""
"02/04/2021 16:00:00 - 02/04/2021 17:00:00","BZN|PL","Without Sequence","49.62","",""
"02/04/2021 17:00:00 - 02/04/2021 18:00:00","BZN|PL","Without Sequence","49.25","",""
"02/04/2021 18:00:00 - 02/04/2021 19:00:00","BZN|PL","Without Sequence","53.74","",""
"02/04/2021 19:00:00 - 02/04/2021 20:00:00","BZN|PL","Without Sequence","56.24","",""
"02/04/2021 20:00:00 - 02/04/2021 21:00:00","BZN|PL","Without Sequence","63.72","",""
"02/04/2021 21:00:00 - 02/04/2021 22:00:00","BZN|PL","Without Sequence","53.93","",""
"02/04/2021 22:00:00 - 02/04/2021 23:00:00","BZN|PL","Without Sequence","54.44","",""
"02/04/2021 23:00:00 - 03/04/2021 00:00:00","BZN|PL","Without Sequence","48.74","",""
"03/04/2021 00:00:00 - 03/04/2021 01:00:00","BZN|PL","Without Sequence","48.54","",""
"03/04/2021 01:00:00 - 03/04/2021 02:00:00","BZN|PL","Without Sequence","46.33","",""
"03/04/2021 02:00:00 - 03/04/2021 03:00:00","BZN|PL","Without Sequence","46.42","",""
"03/04/2021 03:00:00 - 03/04/2021 04:00:00","BZN|PL","Without Sequence","46.77","",""
"03/04/2021 04:00:00 - 03/04/2021 05:00:00","BZN|PL","Without Sequence","47.64","",""
"03/04/2021 05:00:00 - 03/04/2021 06:00:00","BZN|PL","Without Sequence","48.36","",""
"03/04/2021 06:00:00 - 03/04/2021 07:00:00","BZN|PL","Without Sequence","48.37","",""
"03/04/2021 07:00:00 - 03/04/2021 08:00:00","BZN|PL","Without Sequence","52.20","",""
"03/04/2021 08:00:00 - 03/04/2021 09:00:00","BZN|PL","Without Sequence","49.55","",""
"03/04/2021 09:00:00 - 03/04/2021 10:00:00","BZN|PL","Without Sequence","52.20","",""
"03/04/2021 10:00:00 - 03/04/2021 11:00:00","BZN|PL","Without Sequence","49.14","",""
"03/04/2021 11:00:00 - 03/04/2021 12:00:00","BZN|PL","Without Sequence","49.50","",""
"03/04/2021 12:00:00 - 03/04/2021 13:00:00","BZN|PL","Without Sequence","48.87","",""
"03/04/2021 13:00:00 - 03/04/2021 14:00:00","BZN|PL","Without Sequence","49.12","",""
"03/04/2021 14:00:00 - 03/04/2021 15:00:00","BZN|PL","Without Sequence","49.50","",""
"03/04/2021 15:00:00 - 03/04/2021 16:00:00","BZN|PL","Without Sequence","51.12","",""
"03/04/2021 16:00:00 - 03/04/2021 17:00:00","BZN|PL","Without Sequence","49.59","",""
"03/04/2021 17:00:00 - 03/04/2021 18:00:00","BZN|PL","Without Sequence","49.55","",""
"03/04/2021 18:00:00 - 03/04/2021 19:00:00","BZN|PL","Without Sequence","52.36","",""
"03/04/2021 19:00:00 - 03/04/2021 20:00:00","BZN|PL","Without Sequence","59.75","",""
"03/04/2021 20:00:00 - 03/04/2021 21:00:00","BZN|PL","Without Sequence","59.75","",""
"03/04/2021 21:00:00 - 03/04/2021 22:00:00","BZN|PL","Without Sequence","51.92","",""
"03/04/2021 22:00:00 - 03/04/2021 23:00:00","BZN|PL","Without Sequence","50.24","",""
"03/04/2021 23:00:00 - 04/04/2021 00:00:00","BZN|PL","Without Sequence","49.44","",""
"04/04/2021 00:00:00 - 04/04/2021 01:00:00","BZN|PL","Without Sequence","48.76","",""
"04/04/2021 01:00:00 - 04/04/2021 02:00:00","BZN|PL","Without Sequence","47.74","",""
"04/04/2021 02:00:00 - 04/04/2021 03:00:00","BZN|PL","Without Sequence","48.19","",""
"04/04/2021 03:00:00 - 04/04/2021 04:00:00","BZN|PL","Without Sequence","48.26","",""
"04/04/2021 04:00:00 - 04/04/2021 05:00:00","BZN|PL","Without Sequence","47.80","",""
"04/04/2021 05:00:00 - 04/04/2021 06:00:00","BZN|PL","Without Sequence","48.19","",""
"04/04/2021 06:00:00 - 04/04/2021 07:00:00","BZN|PL","Without Sequence","48.24","",""
"04/04/2021 07:00:00 - 04/04/2021 08:00:00","BZN|PL","Without Sequence","48.34","",""
"04/04/2021 08:00:00 - 04/04/2021 09:00:00","BZN|PL","Without Sequence","49.31","",""
"04/04/2021 09:00:00 - 04/04/2021 10:00:00","BZN|PL","Without Sequence","49.17","",""
"04/04/2021 10:00:00 - 04/04/2021 11:00:00","BZN|PL","Without Sequence","47.01","",""
"04/04/2021 11:00:00 - 04/04/2021 12:00:00","BZN|PL","Without Sequence","45.65","",""
"04/04/2021 12:00:00 - 04/04/2021 13:00:00","BZN|PL","Without Sequence","45.70","",""
"04/04/2021 13:00:00 - 04/04/2021 14:00:00","BZN|PL","Without Sequence","46.94","",""
"04/04/2021 14:00:00 - 04/04/2021 15:00:00","BZN|PL","Without Sequence","47.31","",""
"04/04/2021 15:00:00 - 04/04/2021 16:00:00","BZN|PL","Without Sequence","45.24","",""
"04/04/2021 16:00:00 - 04/04/2021 17:00:00","BZN|PL","Without Sequence","44.76","",""
"04/04/2021 17:00:00 - 04/04/2021 18:00:00","BZN|PL","Without Sequence","45.28","",""
"04/04/2021 18:00:00 - 04/04/2021 19:00:00","BZN|PL","Without Sequence","48.17","",""
"04/04/2021 19:00:00 - 04/04/2021 20:00:00","BZN|PL","Without Sequence","49.57","",""
"04/04/2021 20:00:00 - 04/04/2021 21:00:00","BZN|PL","Without Sequence","50.21","",""
"04/04/2021 21:00:00 - 04/04/2021 22:00:00","BZN|PL","Without Sequence","50.04","",""
"04/04/2021 22:00:00 - 04/04/2021 23:00:00","BZN|PL","Without Sequence","50.29","",""
"04/04/2021 23:00:00 - 05/04/2021 00:00:00","BZN|PL","Without Sequence","47.72","",""
"05/04/2021 00:00:00 - 05/04/2021 01:00:00","BZN|PL","Without Sequence","30.97","",""
"05/04/2021 01:00:00 - 05/04/2021 02:00:00","BZN|PL","Without Sequence","17.14","",""
"05/04/2021 02:00:00 - 05/04/2021 03:00:00","BZN|PL","Without Sequence","14.92","",""
"05/04/2021 03:00:00 - 05/04/2021 04:00:00","BZN|PL","Without Sequence","13.53","",""
"05/04/2021 04:00:00 - 05/04/2021 05:00:00","BZN|PL","Without Sequence","13.01","",""
"05/04/2021 05:00:00 - 05/04/2021 06:00:00","BZN|PL","Without Sequence","12.20","",""
"05/04/2021 06:00:00 - 05/04/2021 07:00:00","BZN|PL","Without Sequence","13.01","",""
"05/04/2021 07:00:00 - 05/04/2021 08:00:00","BZN|PL","Without Sequence","14.45","",""
"05/04/2021 08:00:00 - 05/04/2021 09:00:00","BZN|PL","Without Sequence","15.49","",""
"05/04/2021 09:00:00 - 05/04/2021 10:00:00","BZN|PL","Without Sequence","16.26","",""
"05/04/2021 10:00:00 - 05/04/2021 11:00:00","BZN|PL","Without Sequence","16.44","",""
"05/04/2021 11:00:00 - 05/04/2021 12:00:00","BZN|PL","Without Sequence","17.79","",""
"05/04/2021 12:00:00 - 05/04/2021 13:00:00","BZN|PL","Without Sequence","20.14","",""
"05/04/2021 13:00:00 - 05/04/2021 14:00:00","BZN|PL","Without Sequence","28.62","",""
"05/04/2021 14:00:00 - 05/04/2021 15:00:00","BZN|PL","Without Sequence","26.03","",""
"05/04/2021 15:00:00 - 05/04/2021 16:00:00","BZN|PL","Without Sequence","27.20","",""
"05/04/2021 16:00:00 - 05/04/2021 17:00:00","BZN|PL","Without Sequence","41.48","",""
"05/04/2021 17:00:00 - 05/04/2021 18:00:00","BZN|PL","Without Sequence","46.71","",""
"05/04/2021 18:00:00 - 05/04/2021 19:00:00","BZN|PL","Without Sequence","47.48","",""
"05/04/2021 19:00:00 - 05/04/2021 20:00:00","BZN|PL","Without Sequence","49.35","",""
"05/04/2021 20:00:00 - 05/04/2021 21:00:00","BZN|PL","Without Sequence","49.67","",""
"05/04/2021 21:00:00 - 05/04/2021 22:00:00","BZN|PL","Without Sequence","49.41","",""
"05/04/2021 22:00:00 - 05/04/2021 23:00:00","BZN|PL","Without Sequence","53.42","",""
"05/04/2021 23:00:00 - 06/04/2021 00:00:00","BZN|PL","Without Sequence","50.08","",""
"06/04/2021 00:00:00 - 06/04/2021 01:00:00","BZN|PL","Without Sequence","26.85","",""
"06/04/2021 01:00:00 - 06/04/2021 02:00:00","BZN|PL","Without Sequence","19.07","",""
"06/04/2021 02:00:00 - 06/04/2021 03:00:00","BZN|PL","Without Sequence","17.36","",""
"06/04/2021 03:00:00 - 06/04/2021 04:00:00","BZN|PL","Without Sequence","17.45","",""
"06/04/2021 04:00:00 - 06/04/2021 05:00:00","BZN|PL","Without Sequence","21.92","",""
"06/04/2021 05:00:00 - 06/04/2021 06:00:00","BZN|PL","Without Sequence","35.53","",""
"06/04/2021 06:00:00 - 06/04/2021 07:00:00","BZN|PL","Without Sequence","53.51","",""
"06/04/2021 07:00:00 - 06/04/2021 08:00:00","BZN|PL","Without Sequence","56.74","",""
"06/04/2021 08:00:00 - 06/04/2021 09:00:00","BZN|PL","Without Sequence","55.55","",""
"06/04/2021 09:00:00 - 06/04/2021 10:00:00","BZN|PL","Without Sequence","55.40","",""
"06/04/2021 10:00:00 - 06/04/2021 11:00:00","BZN|PL","Without Sequence","56.58","",""
"06/04/2021 11:00:00 - 06/04/2021 12:00:00","BZN|PL","Without Sequence","53.51","",""
"06/04/2021 12:00:00 - 06/04/2021 13:00:00","BZN|PL","Without Sequence","55.09","",""
"06/04/2021 13:00:00 - 06/04/2021 14:00:00","BZN|PL","Without Sequence","51.11","",""
"06/04/2021 14:00:00 - 06/04/2021 15:00:00","BZN|PL","Without Sequence","50.78","",""
"06/04/2021 15:00:00 - 06/04/2021 16:00:00","BZN|PL","Without Sequence","53.51","",""
"06/04/2021 16:00:00 - 06/04/2021 17:00:00","BZN|PL","Without Sequence","58.56","",""
"06/04/2021 17:00:00 - 06/04/2021 18:00:00","BZN|PL","Without Sequence","56.57","",""
"06/04/2021 18:00:00 - 06/04/2021 19:00:00","BZN|PL","Without Sequence","59.67","",""
"06/04/2021 19:00:00 - 06/04/2021 20:00:00","BZN|PL","Without Sequence","64.72","",""
"06/04/2021 20:00:00 - 06/04/2021 21:00:00","BZN|PL","Without Sequence","69.47","",""
"06/04/2021 21:00:00 - 06/04/2021 22:00:00","BZN|PL","Without Sequence","59.58","",""
"06/04/2021 22:00:00 - 06/04/2021 23:00:00","BZN|PL","Without Sequence","55.63","",""
"06/04/2021 23:00:00 - 07/04/2021 00:00:00","BZN|PL","Without Sequence","53.51","",""
"07/04/2021 00:00:00 - 07/04/2021 01:00:00","BZN|PL","Without Sequence","55.55","",""
"07/04/2021 01:00:00 - 07/04/2021 02:00:00","BZN|PL","Without Sequence","53.56","",""
"07/04/2021 02:00:00 - 07/04/2021 03:00:00","BZN|PL","Without Sequence","53.50","",""
"07/04/2021 03:00:00 - 07/04/2021 04:00:00","BZN|PL","Without Sequence","53.52","",""
"07/04/2021 04:00:00 - 07/04/2021 05:00:00","BZN|PL","Without Sequence","53.52","",""
"07/04/2021 05:00:00 - 07/04/2021 06:00:00","BZN|PL","Without Sequence","55.48","",""
"07/04/2021 06:00:00 - 07/04/2021 07:00:00","BZN|PL","Without Sequence","68.89","",""
"07/04/2021 07:00:00 - 07/04/2021 08:00:00","BZN|PL","Without Sequence","75.98","",""
"07/04/2021 08:00:00 - 07/04/2021 09:00:00","BZN|PL","Without Sequence","78.18","",""
"07/04/2021 09:00:00 - 07/04/2021 10:00:00","BZN|PL","Without Sequence","65.12","",""
"07/04/2021 10:00:00 - 07/04/2021 11:00:00","BZN|PL","Without Sequence","58.03","",""
"07/04/2021 11:00:00 - 07/04/2021 12:00:00","BZN|PL","Without Sequence","60.08","",""
"07/04/2021 12:00:00 - 07/04/2021 13:00:00","BZN|PL","Without Sequence","60.08","",""
"07/04/2021 13:00:00 - 07/04/2021 14:00:00","BZN|PL","Without Sequence","53.44","",""
"07/04/2021 14:00:00 - 07/04/2021 15:00:00","BZN|PL","Without Sequence","48.34","",""
"07/04/2021 15:00:00 - 07/04/2021 16:00:00","BZN|PL","Without Sequence","48.20","",""
"07/04/2021 16:00:00 - 07/04/2021 17:00:00","BZN|PL","Without Sequence","49.36","",""
"07/04/2021 17:00:00 - 07/04/2021 18:00:00","BZN|PL","Without Sequence","52.45","",""
"07/04/2021 18:00:00 - 07/04/2021 19:00:00","BZN|PL","Without Sequence","61.09","",""
"07/04/2021 19:00:00 - 07/04/2021 20:00:00","BZN|PL","Without Sequence","72.93","",""
"07/04/2021 20:00:00 - 07/04/2021 21:00:00","BZN|PL","Without Sequence","72.69","",""
"07/04/2021 21:00:00 - 07/04/2021 22:00:00","BZN|PL","Without Sequence","61.42","",""
"07/04/2021 22:00:00 - 07/04/2021 23:00:00","BZN|PL","Without Sequence","63.28","",""
"07/04/2021 23:00:00 - 08/04/2021 00:00:00","BZN|PL","Without Sequence","55.66","",""
"08/04/2021 00:00:00 - 08/04/2021 01:00:00","BZN|PL","Without Sequence","55.55","",""
"08/04/2021 01:00:00 - 08/04/2021 02:00:00","BZN|PL","Without Sequence","55.46","",""
"08/04/2021 02:00:00 - 08/04/2021 03:00:00","BZN|PL","Without Sequence","55.46","",""
"08/04/2021 03:00:00 - 08/04/2021 04:00:00","BZN|PL","Without Sequence","51.62","",""
"08/04/2021 04:00:00 - 08/04/2021 05:00:00","BZN|PL","Without Sequence","55.53","",""
"08/04/2021 05:00:00 - 08/04/2021 06:00:00","BZN|PL","Without Sequence","56.61","",""
"08/04/2021 06:00:00 - 08/04/2021 07:00:00","BZN|PL","Without Sequence","68.54","",""
"08/04/2021 07:00:00 - 08/04/2021 08:00:00","BZN|PL","Without Sequence","79.86","",""
"08/04/2021 08:00:00 - 08/04/2021 09:00:00","BZN|PL","Without Sequence","80.78","",""
"08/04/2021 09:00:00 - 08/04/2021 10:00:00","BZN|PL","Without Sequence","74.16","",""
"08/04/2021 10:00:00 - 08/04/2021 11:00:00","BZN|PL","Without Sequence","74.04","",""
"08/04/2021 11:00:00 - 08/04/2021 12:00:00","BZN|PL","Without Sequence","65.03","",""
"08/04/2021 12:00:00 - 08/04/2021 13:00:00","BZN|PL","Without Sequence","61.12","",""
"08/04/2021 13:00:00 - 08/04/2021 14:00:00","BZN|PL","Without Sequence","56.15","",""
"08/04/2021 14:00:00 - 08/04/2021 15:00:00","BZN|PL","Without Sequence","55.47","",""
"08/04/2021 15:00:00 - 08/04/2021 16:00:00","BZN|PL","Without Sequence","56.86","",""
"08/04/2021 16:00:00 - 08/04/2021 17:00:00","BZN|PL","Without Sequence","56.05","",""
"08/04/2021 17:00:00 - 08/04/2021 18:00:00","BZN|PL","Without Sequence","55.46","",""
"08/04/2021 18:00:00 - 08/04/2021 19:00:00","BZN|PL","Without Sequence","58.36","",""
"08/04/2021 19:00:00 - 08/04/2021 20:00:00","BZN|PL","Without Sequence","71.80","",""
