"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"18/08/2020 02:00:00 - 18/08/2020 03:00:00","BZN|PL","Without Sequence","43.52","",""
"18/08/2020 03:00:00 - 18/08/2020 04:00:00","BZN|PL","Without Sequence","43.33","",""
"18/08/2020 04:00:00 - 18/08/2020 05:00:00","BZN|PL","Without Sequence","42.40","",""
"18/08/2020 05:00:00 - 18/08/2020 06:00:00","BZN|PL","Without Sequence","42.33","",""
"18/08/2020 06:00:00 - 18/08/2020 07:00:00","BZN|PL","Without Sequence","55.68","",""
"18/08/2020 07:00:00 - 18/08/2020 08:00:00","BZN|PL","Without Sequence","64.75","",""
"18/08/2020 08:00:00 - 18/08/2020 09:00:00","BZN|PL","Without Sequence","66.78","",""
"18/08/2020 09:00:00 - 18/08/2020 10:00:00","BZN|PL","Without Sequence","68.09","",""
"18/08/2020 10:00:00 - 18/08/2020 11:00:00","BZN|PL","Without Sequence","69.51","",""
"18/08/2020 11:00:00 - 18/08/2020 12:00:00","BZN|PL","Without Sequence","71.48","",""
"18/08/2020 12:00:00 - 18/08/2020 13:00:00","BZN|PL","Without Sequence","71.42","",""
"18/08/2020 13:00:00 - 18/08/2020 14:00:00","BZN|PL","Without Sequence","71.48","",""
"18/08/2020 14:00:00 - 18/08/2020 15:00:00","BZN|PL","Without Sequence","68.36","",""
"18/08/2020 15:00:00 - 18/08/2020 16:00:00","BZN|PL","Without Sequence","67.67","",""
"18/08/2020 16:00:00 - 18/08/2020 17:00:00","BZN|PL","Without Sequence","66.72","",""
"18/08/2020 17:00:00 - 18/08/2020 18:00:00","BZN|PL","Without Sequence","66.82","",""
"18/08/2020 18:00:00 - 18/08/2020 19:00:00","BZN|PL","Without Sequence","63.57","",""
"18/08/2020 19:00:00 - 18/08/2020 20:00:00","BZN|PL","Without Sequence","62.62","",""
"18/08/2020 20:00:00 - 18/08/2020 21:00:00","BZN|PL","Without Sequence","59.22","",""
"18/08/2020 21:00:00 - 18/08/2020 22:00:00","BZN|PL","Without Sequence","52.00","",""
"18/08/2020 22:00:00 - 18/08/2020 23:00:00","BZN|PL","Without Sequence","55.80","",""
"18/08/2020 23:00:00 - 19/08/2020 00:00:00","BZN|PL","Without Sequence","51.77","",""
"19/08/2020 00:00:00 - 19/08/2020 01:00:00","BZN|PL","Without Sequence","44.94","",""
"19/08/2020 01:00:00 - 19/08/2020 02:00:00","BZN|PL","Without Sequence","44.53","",""
"19/08/2020 02:00:00 - 19/08/2020 03:00:00","BZN|PL","Without Sequence","44.56","",""
"19/08/2020 03:00:00 - 19/08/2020 04:00:00","BZN|PL","Without Sequence","44.54","",""
"19/08/2020 04:00:00 - 19/08/2020 05:00:00","BZN|PL","Without Sequence","44.47","",""
"19/08/2020 05:00:00 - 19/08/2020 06:00:00","BZN|PL","Without Sequence","43.77","",""
"19/08/2020 06:00:00 - 19/08/2020 07:00:00","BZN|PL","Without Sequence","47.90","",""
"19/08/2020 07:00:00 - 19/08/2020 08:00:00","BZN|PL","Without Sequence","52.29","",""
"19/08/2020 08:00:00 - 19/08/2020 09:00:00","BZN|PL","Without Sequence","62.98","",""
"19/08/2020 09:00:00 - 19/08/2020 10:00:00","BZN|PL","Without Sequence","66.50","",""
"19/08/2020 10:00:00 - 19/08/2020 11:00:00","BZN|PL","Without Sequence","68.55","",""
"19/08/2020 11:00:00 - 19/08/2020 12:00:00","BZN|PL","Without Sequence","69.30","",""
"19/08/2020 12:00:00 - 19/08/2020 13:00:00","BZN|PL","Without Sequence","70.49","",""
"19/08/2020 13:00:00 - 19/08/2020 14:00:00","BZN|PL","Without Sequence","70.65","",""
"19/08/2020 14:00:00 - 19/08/2020 15:00:00","BZN|PL","Without Sequence","68.54","",""
"19/08/2020 15:00:00 - 19/08/2020 16:00:00","BZN|PL","Without Sequence","65.03","",""
"19/08/2020 16:00:00 - 19/08/2020 17:00:00","BZN|PL","Without Sequence","57.82","",""
"19/08/2020 17:00:00 - 19/08/2020 18:00:00","BZN|PL","Without Sequence","55.16","",""
"19/08/2020 18:00:00 - 19/08/2020 19:00:00","BZN|PL","Without Sequence","52.65","",""
"19/08/2020 19:00:00 - 19/08/2020 20:00:00","BZN|PL","Without Sequence","54.89","",""
"19/08/2020 20:00:00 - 19/08/2020 21:00:00","BZN|PL","Without Sequence","57.41","",""
"19/08/2020 21:00:00 - 19/08/2020 22:00:00","BZN|PL","Without Sequence","51.41","",""
"19/08/2020 22:00:00 - 19/08/2020 23:00:00","BZN|PL","Without Sequence","53.43","",""
"19/08/2020 23:00:00 - 20/08/2020 00:00:00","BZN|PL","Without Sequence","48.90","",""
"20/08/2020 00:00:00 - 20/08/2020 01:00:00","BZN|PL","Without Sequence","47.57","",""
"20/08/2020 01:00:00 - 20/08/2020 02:00:00","BZN|PL","Without Sequence","47.55","",""
"20/08/2020 02:00:00 - 20/08/2020 03:00:00","BZN|PL","Without Sequence","47.38","",""
"20/08/2020 03:00:00 - 20/08/2020 04:00:00","BZN|PL","Without Sequence","47.63","",""
"20/08/2020 04:00:00 - 20/08/2020 05:00:00","BZN|PL","Without Sequence","46.37","",""
"20/08/2020 05:00:00 - 20/08/2020 06:00:00","BZN|PL","Without Sequence","46.69","",""
"20/08/2020 06:00:00 - 20/08/2020 07:00:00","BZN|PL","Without Sequence","55.58","",""
"20/08/2020 07:00:00 - 20/08/2020 08:00:00","BZN|PL","Without Sequence","52.40","",""
"20/08/2020 08:00:00 - 20/08/2020 09:00:00","BZN|PL","Without Sequence","66.16","",""
"20/08/2020 09:00:00 - 20/08/2020 10:00:00","BZN|PL","Without Sequence","68.50","",""
"20/08/2020 10:00:00 - 20/08/2020 11:00:00","BZN|PL","Without Sequence","69.55","",""
"20/08/2020 11:00:00 - 20/08/2020 12:00:00","BZN|PL","Without Sequence","69.44","",""
"20/08/2020 12:00:00 - 20/08/2020 13:00:00","BZN|PL","Without Sequence","69.49","",""
"20/08/2020 13:00:00 - 20/08/2020 14:00:00","BZN|PL","Without Sequence","69.69","",""
"20/08/2020 14:00:00 - 20/08/2020 15:00:00","BZN|PL","Without Sequence","69.49","",""
"20/08/2020 15:00:00 - 20/08/2020 16:00:00","BZN|PL","Without Sequence","67.33","",""
"20/08/2020 16:00:00 - 20/08/2020 17:00:00","BZN|PL","Without Sequence","66.16","",""
"20/08/2020 17:00:00 - 20/08/2020 18:00:00","BZN|PL","Without Sequence","64.98","",""
"20/08/2020 18:00:00 - 20/08/2020 19:00:00","BZN|PL","Without Sequence","57.62","",""
"20/08/2020 19:00:00 - 20/08/2020 20:00:00","BZN|PL","Without Sequence","64.93","",""
"20/08/2020 20:00:00 - 20/08/2020 21:00:00","BZN|PL","Without Sequence","66.22","",""
"20/08/2020 21:00:00 - 20/08/2020 22:00:00","BZN|PL","Without Sequence","52.79","",""
"20/08/2020 22:00:00 - 20/08/2020 23:00:00","BZN|PL","Without Sequence","58.45","",""
"20/08/2020 23:00:00 - 21/08/2020 00:00:00","BZN|PL","Without Sequence","52.39","",""
"21/08/2020 00:00:00 - 21/08/2020 01:00:00","BZN|PL","Without Sequence","45.55","",""
"21/08/2020 01:00:00 - 21/08/2020 02:00:00","BZN|PL","Without Sequence","45.69","",""
"21/08/2020 02:00:00 - 21/08/2020 03:00:00","BZN|PL","Without Sequence","46.57","",""
"21/08/2020 03:00:00 - 21/08/2020 04:00:00","BZN|PL","Without Sequence","44.97","",""
"21/08/2020 04:00:00 - 21/08/2020 05:00:00","BZN|PL","Without Sequence","44.51","",""
"21/08/2020 05:00:00 - 21/08/2020 06:00:00","BZN|PL","Without Sequence","44.97","",""
"21/08/2020 06:00:00 - 21/08/2020 07:00:00","BZN|PL","Without Sequence","52.25","",""
"21/08/2020 07:00:00 - 21/08/2020 08:00:00","BZN|PL","Without Sequence","59.65","",""
"21/08/2020 08:00:00 - 21/08/2020 09:00:00","BZN|PL","Without Sequence","67.12","",""
"21/08/2020 09:00:00 - 21/08/2020 10:00:00","BZN|PL","Without Sequence","71.13","",""
"21/08/2020 10:00:00 - 21/08/2020 11:00:00","BZN|PL","Without Sequence","71.31","",""
"21/08/2020 11:00:00 - 21/08/2020 12:00:00","BZN|PL","Without Sequence","70.00","",""
"21/08/2020 12:00:00 - 21/08/2020 13:00:00","BZN|PL","Without Sequence","69.99","",""
"21/08/2020 13:00:00 - 21/08/2020 14:00:00","BZN|PL","Without Sequence","66.69","",""
"21/08/2020 14:00:00 - 21/08/2020 15:00:00","BZN|PL","Without Sequence","63.03","",""
"21/08/2020 15:00:00 - 21/08/2020 16:00:00","BZN|PL","Without Sequence","61.47","",""
"21/08/2020 16:00:00 - 21/08/2020 17:00:00","BZN|PL","Without Sequence","63.06","",""
"21/08/2020 17:00:00 - 21/08/2020 18:00:00","BZN|PL","Without Sequence","59.20","",""
"21/08/2020 18:00:00 - 21/08/2020 19:00:00","BZN|PL","Without Sequence","54.82","",""
"21/08/2020 19:00:00 - 21/08/2020 20:00:00","BZN|PL","Without Sequence","50.81","",""
"21/08/2020 20:00:00 - 21/08/2020 21:00:00","BZN|PL","Without Sequence","58.60","",""
"21/08/2020 21:00:00 - 21/08/2020 22:00:00","BZN|PL","Without Sequence","49.01","",""
"21/08/2020 22:00:00 - 21/08/2020 23:00:00","BZN|PL","Without Sequence","49.01","",""
"21/08/2020 23:00:00 - 22/08/2020 00:00:00","BZN|PL","Without Sequence","44.30","",""
"22/08/2020 00:00:00 - 22/08/2020 01:00:00","BZN|PL","Without Sequence","44.61","",""
"22/08/2020 01:00:00 - 22/08/2020 02:00:00","BZN|PL","Without Sequence","44.61","",""
"22/08/2020 02:00:00 - 22/08/2020 03:00:00","BZN|PL","Without Sequence","44.58","",""
"22/08/2020 03:00:00 - 22/08/2020 04:00:00","BZN|PL","Without Sequence","44.57","",""
"22/08/2020 04:00:00 - 22/08/2020 05:00:00","BZN|PL","Without Sequence","44.59","",""
"22/08/2020 05:00:00 - 22/08/2020 06:00:00","BZN|PL","Without Sequence","44.59","",""
"22/08/2020 06:00:00 - 22/08/2020 07:00:00","BZN|PL","Without Sequence","50.12","",""
"22/08/2020 07:00:00 - 22/08/2020 08:00:00","BZN|PL","Without Sequence","54.65","",""
"22/08/2020 08:00:00 - 22/08/2020 09:00:00","BZN|PL","Without Sequence","61.42","",""
"22/08/2020 09:00:00 - 22/08/2020 10:00:00","BZN|PL","Without Sequence","63.32","",""
"22/08/2020 10:00:00 - 22/08/2020 11:00:00","BZN|PL","Without Sequence","60.36","",""
"22/08/2020 11:00:00 - 22/08/2020 12:00:00","BZN|PL","Without Sequence","61.25","",""
"22/08/2020 12:00:00 - 22/08/2020 13:00:00","BZN|PL","Without Sequence","61.20","",""
"22/08/2020 13:00:00 - 22/08/2020 14:00:00","BZN|PL","Without Sequence","59.88","",""
"22/08/2020 14:00:00 - 22/08/2020 15:00:00","BZN|PL","Without Sequence","59.51","",""
"22/08/2020 15:00:00 - 22/08/2020 16:00:00","BZN|PL","Without Sequence","48.43","",""
"22/08/2020 16:00:00 - 22/08/2020 17:00:00","BZN|PL","Without Sequence","49.69","",""
"22/08/2020 17:00:00 - 22/08/2020 18:00:00","BZN|PL","Without Sequence","53.28","",""
"22/08/2020 18:00:00 - 22/08/2020 19:00:00","BZN|PL","Without Sequence","50.15","",""
"22/08/2020 19:00:00 - 22/08/2020 20:00:00","BZN|PL","Without Sequence","61.36","",""
"22/08/2020 20:00:00 - 22/08/2020 21:00:00","BZN|PL","Without Sequence","62.46","",""
"22/08/2020 21:00:00 - 22/08/2020 22:00:00","BZN|PL","Without Sequence","61.20","",""
"22/08/2020 22:00:00 - 22/08/2020 23:00:00","BZN|PL","Without Sequence","46.67","",""
"22/08/2020 23:00:00 - 23/08/2020 00:00:00","BZN|PL","Without Sequence","52.48","",""
"23/08/2020 00:00:00 - 23/08/2020 01:00:00","BZN|PL","Without Sequence","41.37","",""
"23/08/2020 01:00:00 - 23/08/2020 02:00:00","BZN|PL","Without Sequence","41.28","",""
"23/08/2020 02:00:00 - 23/08/2020 03:00:00","BZN|PL","Without Sequence","41.54","",""
"23/08/2020 03:00:00 - 23/08/2020 04:00:00","BZN|PL","Without Sequence","41.55","",""
"23/08/2020 04:00:00 - 23/08/2020 05:00:00","BZN|PL","Without Sequence","41.38","",""
"23/08/2020 05:00:00 - 23/08/2020 06:00:00","BZN|PL","Without Sequence","41.46","",""
"23/08/2020 06:00:00 - 23/08/2020 07:00:00","BZN|PL","Without Sequence","40.87","",""
"23/08/2020 07:00:00 - 23/08/2020 08:00:00","BZN|PL","Without Sequence","41.79","",""
"23/08/2020 08:00:00 - 23/08/2020 09:00:00","BZN|PL","Without Sequence","40.33","",""
"23/08/2020 09:00:00 - 23/08/2020 10:00:00","BZN|PL","Without Sequence","40.66","",""
"23/08/2020 10:00:00 - 23/08/2020 11:00:00","BZN|PL","Without Sequence","41.08","",""
"23/08/2020 11:00:00 - 23/08/2020 12:00:00","BZN|PL","Without Sequence","40.92","",""
"23/08/2020 12:00:00 - 23/08/2020 13:00:00","BZN|PL","Without Sequence","40.83","",""
"23/08/2020 13:00:00 - 23/08/2020 14:00:00","BZN|PL","Without Sequence","40.84","",""
"23/08/2020 14:00:00 - 23/08/2020 15:00:00","BZN|PL","Without Sequence","37.30","",""
"23/08/2020 15:00:00 - 23/08/2020 16:00:00","BZN|PL","Without Sequence","36.25","",""
"23/08/2020 16:00:00 - 23/08/2020 17:00:00","BZN|PL","Without Sequence","38.31","",""
"23/08/2020 17:00:00 - 23/08/2020 18:00:00","BZN|PL","Without Sequence","38.67","",""
"23/08/2020 18:00:00 - 23/08/2020 19:00:00","BZN|PL","Without Sequence","39.91","",""
"23/08/2020 19:00:00 - 23/08/2020 20:00:00","BZN|PL","Without Sequence","41.75","",""
"23/08/2020 20:00:00 - 23/08/2020 21:00:00","BZN|PL","Without Sequence","43.97","",""
"23/08/2020 21:00:00 - 23/08/2020 22:00:00","BZN|PL","Without Sequence","42.91","",""
"23/08/2020 22:00:00 - 23/08/2020 23:00:00","BZN|PL","Without Sequence","40.68","",""
"23/08/2020 23:00:00 - 24/08/2020 00:00:00","BZN|PL","Without Sequence","39.93","",""
"24/08/2020 00:00:00 - 24/08/2020 01:00:00","BZN|PL","Without Sequence","43.40","",""
"24/08/2020 01:00:00 - 24/08/2020 02:00:00","BZN|PL","Without Sequence","40.93","",""
"24/08/2020 02:00:00 - 24/08/2020 03:00:00","BZN|PL","Without Sequence","40.45","",""
"24/08/2020 03:00:00 - 24/08/2020 04:00:00","BZN|PL","Without Sequence","39.90","",""
"24/08/2020 04:00:00 - 24/08/2020 05:00:00","BZN|PL","Without Sequence","41.21","",""
"24/08/2020 05:00:00 - 24/08/2020 06:00:00","BZN|PL","Without Sequence","42.82","",""
"24/08/2020 06:00:00 - 24/08/2020 07:00:00","BZN|PL","Without Sequence","50.04","",""
"24/08/2020 07:00:00 - 24/08/2020 08:00:00","BZN|PL","Without Sequence","54.57","",""
"24/08/2020 08:00:00 - 24/08/2020 09:00:00","BZN|PL","Without Sequence","55.10","",""
"24/08/2020 09:00:00 - 24/08/2020 10:00:00","BZN|PL","Without Sequence","56.96","",""
"24/08/2020 10:00:00 - 24/08/2020 11:00:00","BZN|PL","Without Sequence","57.46","",""
"24/08/2020 11:00:00 - 24/08/2020 12:00:00","BZN|PL","Without Sequence","57.66","",""
"24/08/2020 12:00:00 - 24/08/2020 13:00:00","BZN|PL","Without Sequence","58.93","",""
"24/08/2020 13:00:00 - 24/08/2020 14:00:00","BZN|PL","Without Sequence","58.52","",""
"24/08/2020 14:00:00 - 24/08/2020 15:00:00","BZN|PL","Without Sequence","55.35","",""
"24/08/2020 15:00:00 - 24/08/2020 16:00:00","BZN|PL","Without Sequence","54.86","",""
"24/08/2020 16:00:00 - 24/08/2020 17:00:00","BZN|PL","Without Sequence","53.51","",""
"24/08/2020 17:00:00 - 24/08/2020 18:00:00","BZN|PL","Without Sequence","54.16","",""
"24/08/2020 18:00:00 - 24/08/2020 19:00:00","BZN|PL","Without Sequence","57.24","",""
"24/08/2020 19:00:00 - 24/08/2020 20:00:00","BZN|PL","Without Sequence","66.33","",""
"24/08/2020 20:00:00 - 24/08/2020 21:00:00","BZN|PL","Without Sequence","68.47","",""
"24/08/2020 21:00:00 - 24/08/2020 22:00:00","BZN|PL","Without Sequence","61.20","",""
"24/08/2020 22:00:00 - 24/08/2020 23:00:00","BZN|PL","Without Sequence","54.90","",""
"24/08/2020 23:00:00 - 25/08/2020 00:00:00","BZN|PL","Without Sequence","43.97","",""
"25/08/2020 00:00:00 - 25/08/2020 01:00:00","BZN|PL","Without Sequence","44.42","",""
"25/08/2020 01:00:00 - 25/08/2020 02:00:00","BZN|PL","Without Sequence","44.43","",""
"25/08/2020 02:00:00 - 25/08/2020 03:00:00","BZN|PL","Without Sequence","44.39","",""
"25/08/2020 03:00:00 - 25/08/2020 04:00:00","BZN|PL","Without Sequence","44.41","",""
"25/08/2020 04:00:00 - 25/08/2020 05:00:00","BZN|PL","Without Sequence","44.41","",""
"25/08/2020 05:00:00 - 25/08/2020 06:00:00","BZN|PL","Without Sequence","44.37","",""
"25/08/2020 06:00:00 - 25/08/2020 07:00:00","BZN|PL","Without Sequence","54.88","",""
"25/08/2020 07:00:00 - 25/08/2020 08:00:00","BZN|PL","Without Sequence","62.38","",""
"25/08/2020 08:00:00 - 25/08/2020 09:00:00","BZN|PL","Without Sequence","62.40","",""
"25/08/2020 09:00:00 - 25/08/2020 10:00:00","BZN|PL","Without Sequence","67.56","",""
"25/08/2020 10:00:00 - 25/08/2020 11:00:00","BZN|PL","Without Sequence","69.45","",""
"25/08/2020 11:00:00 - 25/08/2020 12:00:00","BZN|PL","Without Sequence","69.55","",""
"25/08/2020 12:00:00 - 25/08/2020 13:00:00","BZN|PL","Without Sequence","68.71","",""
"25/08/2020 13:00:00 - 25/08/2020 14:00:00","BZN|PL","Without Sequence","67.13","",""
"25/08/2020 14:00:00 - 25/08/2020 15:00:00","BZN|PL","Without Sequence","63.44","",""
"25/08/2020 15:00:00 - 25/08/2020 16:00:00","BZN|PL","Without Sequence","64.79","",""
"25/08/2020 16:00:00 - 25/08/2020 17:00:00","BZN|PL","Without Sequence","64.05","",""
"25/08/2020 17:00:00 - 25/08/2020 18:00:00","BZN|PL","Without Sequence","63.92","",""
"25/08/2020 18:00:00 - 25/08/2020 19:00:00","BZN|PL","Without Sequence","67.64","",""
"25/08/2020 19:00:00 - 25/08/2020 20:00:00","BZN|PL","Without Sequence","69.91","",""
"25/08/2020 20:00:00 - 25/08/2020 21:00:00","BZN|PL","Without Sequence","66.31","",""
"25/08/2020 21:00:00 - 25/08/2020 22:00:00","BZN|PL","Without Sequence","57.85","",""
"25/08/2020 22:00:00 - 25/08/2020 23:00:00","BZN|PL","Without Sequence","50.01","",""
"25/08/2020 23:00:00 - 26/08/2020 00:00:00","BZN|PL","Without Sequence","44.40","",""
"26/08/2020 00:00:00 - 26/08/2020 01:00:00","BZN|PL","Without Sequence","47.93","",""
"26/08/2020 01:00:00 - 26/08/2020 02:00:00","BZN|PL","Without Sequence","45.92","",""
"26/08/2020 02:00:00 - 26/08/2020 03:00:00","BZN|PL","Without Sequence","45.74","",""
"26/08/2020 03:00:00 - 26/08/2020 04:00:00","BZN|PL","Without Sequence","45.59","",""
"26/08/2020 04:00:00 - 26/08/2020 05:00:00","BZN|PL","Without Sequence","45.53","",""
"26/08/2020 05:00:00 - 26/08/2020 06:00:00","BZN|PL","Without Sequence","45.56","",""
"26/08/2020 06:00:00 - 26/08/2020 07:00:00","BZN|PL","Without Sequence","52.03","",""
"26/08/2020 07:00:00 - 26/08/2020 08:00:00","BZN|PL","Without Sequence","49.89","",""
"26/08/2020 08:00:00 - 26/08/2020 09:00:00","BZN|PL","Without Sequence","60.10","",""
"26/08/2020 09:00:00 - 26/08/2020 10:00:00","BZN|PL","Without Sequence","54.95","",""
"26/08/2020 10:00:00 - 26/08/2020 11:00:00","BZN|PL","Without Sequence","54.91","",""
"26/08/2020 11:00:00 - 26/08/2020 12:00:00","BZN|PL","Without Sequence","56.51","",""
"26/08/2020 12:00:00 - 26/08/2020 13:00:00","BZN|PL","Without Sequence","57.59","",""
"26/08/2020 13:00:00 - 26/08/2020 14:00:00","BZN|PL","Without Sequence","54.21","",""
"26/08/2020 14:00:00 - 26/08/2020 15:00:00","BZN|PL","Without Sequence","50.06","",""
"26/08/2020 15:00:00 - 26/08/2020 16:00:00","BZN|PL","Without Sequence","52.69","",""
"26/08/2020 16:00:00 - 26/08/2020 17:00:00","BZN|PL","Without Sequence","49.99","",""
"26/08/2020 17:00:00 - 26/08/2020 18:00:00","BZN|PL","Without Sequence","54.92","",""
"26/08/2020 18:00:00 - 26/08/2020 19:00:00","BZN|PL","Without Sequence","52.64","",""
"26/08/2020 19:00:00 - 26/08/2020 20:00:00","BZN|PL","Without Sequence","53.98","",""
"26/08/2020 20:00:00 - 26/08/2020 21:00:00","BZN|PL","Without Sequence","50.08","",""
"26/08/2020 21:00:00 - 26/08/2020 22:00:00","BZN|PL","Without Sequence","49.96","",""
"26/08/2020 22:00:00 - 26/08/2020 23:00:00","BZN|PL","Without Sequence","58.45","",""
"26/08/2020 23:00:00 - 27/08/2020 00:00:00","BZN|PL","Without Sequence","51.43","",""
"27/08/2020 00:00:00 - 27/08/2020 01:00:00","BZN|PL","Without Sequence","44.91","",""
"27/08/2020 01:00:00 - 27/08/2020 02:00:00","BZN|PL","Without Sequence","41.31","",""
"27/08/2020 02:00:00 - 27/08/2020 03:00:00","BZN|PL","Without Sequence","39.71","",""
"27/08/2020 03:00:00 - 27/08/2020 04:00:00","BZN|PL","Without Sequence","39.72","",""
"27/08/2020 04:00:00 - 27/08/2020 05:00:00","BZN|PL","Without Sequence","39.87","",""
"27/08/2020 05:00:00 - 27/08/2020 06:00:00","BZN|PL","Without Sequence","42.07","",""
"27/08/2020 06:00:00 - 27/08/2020 07:00:00","BZN|PL","Without Sequence","46.28","",""
"27/08/2020 07:00:00 - 27/08/2020 08:00:00","BZN|PL","Without Sequence","49.13","",""
"27/08/2020 08:00:00 - 27/08/2020 09:00:00","BZN|PL","Without Sequence","51.92","",""
"27/08/2020 09:00:00 - 27/08/2020 10:00:00","BZN|PL","Without Sequence","50.39","",""
"27/08/2020 10:00:00 - 27/08/2020 11:00:00","BZN|PL","Without Sequence","52.92","",""
"27/08/2020 11:00:00 - 27/08/2020 12:00:00","BZN|PL","Without Sequence","54.94","",""
"27/08/2020 12:00:00 - 27/08/2020 13:00:00","BZN|PL","Without Sequence","54.62","",""
"27/08/2020 13:00:00 - 27/08/2020 14:00:00","BZN|PL","Without Sequence","52.68","",""
"27/08/2020 14:00:00 - 27/08/2020 15:00:00","BZN|PL","Without Sequence","49.92","",""
"27/08/2020 15:00:00 - 27/08/2020 16:00:00","BZN|PL","Without Sequence","49.65","",""
"27/08/2020 16:00:00 - 27/08/2020 17:00:00","BZN|PL","Without Sequence","49.63","",""
"27/08/2020 17:00:00 - 27/08/2020 18:00:00","BZN|PL","Without Sequence","59.59","",""
"27/08/2020 18:00:00 - 27/08/2020 19:00:00","BZN|PL","Without Sequence","70.39","",""
"27/08/2020 19:00:00 - 27/08/2020 20:00:00","BZN|PL","Without Sequence","74.76","",""
"27/08/2020 20:00:00 - 27/08/2020 21:00:00","BZN|PL","Without Sequence","75.46","",""
"27/08/2020 21:00:00 - 27/08/2020 22:00:00","BZN|PL","Without Sequence","67.11","",""
"27/08/2020 22:00:00 - 27/08/2020 23:00:00","BZN|PL","Without Sequence","56.75","",""
"27/08/2020 23:00:00 - 28/08/2020 00:00:00","BZN|PL","Without Sequence","46.21","",""
"28/08/2020 00:00:00 - 28/08/2020 01:00:00","BZN|PL","Without Sequence","51.09","",""
"28/08/2020 01:00:00 - 28/08/2020 02:00:00","BZN|PL","Without Sequence","51.15","",""
"28/08/2020 02:00:00 - 28/08/2020 03:00:00","BZN|PL","Without Sequence","49.85","",""
"28/08/2020 03:00:00 - 28/08/2020 04:00:00","BZN|PL","Without Sequence","49.49","",""
"28/08/2020 04:00:00 - 28/08/2020 05:00:00","BZN|PL","Without Sequence","46.66","",""
"28/08/2020 05:00:00 - 28/08/2020 06:00:00","BZN|PL","Without Sequence","46.60","",""
"28/08/2020 06:00:00 - 28/08/2020 07:00:00","BZN|PL","Without Sequence","53.93","",""
"28/08/2020 07:00:00 - 28/08/2020 08:00:00","BZN|PL","Without Sequence","51.66","",""
